VID,NAME,long,lat
0510000101389500,Gumaud,80.12042,29.44493
0510000101389900,Chaura Shah,80.12708,29.44352
0510000101390900,Gangali,80.18374,29.44351
0510000101391400,Jakh,80.13372,29.44371
0510000101390000,Bantoli,80.12103,29.43776
0510000101390400,Aagar,80.12885,29.43454
0502000100079700,Garpak,79.85583,30.64713
0502000100079300,Jelam,79.77813,30.6511
0502000100079400,Jumma,79.7805,30.6271
0502000100075100,Tolma,79.75526,30.52501
0510000101391500,Balso,80.14533,29.43671
0510000101390200,Kalakot,80.09401,29.43108
0510000101391700,Chamroli,80.16897,29.43253
0510000101390300,Galla Gaon,80.08686,29.43126
0510000101376500,Bigrakot,79.91231,29.36624
0510000101395400,Dugri Phartiyal,80.0547,29.37742
0510000101376700,Naini,79.96493,29.37546
0510000101376600,Koond,79.93104,29.36562
0510000101401000,Doraga,80.17795,29.37821
0510000101398200,Kapli,80.16495,29.37423
0510000101399400,Inderakot,80.1342,29.37348
0510000101399300,Gangnaula,80.14203,29.37297
0510000101400500,Basan,80.15034,29.35505
0510000101400600,Kot,80.15963,29.35104
0510000101409400,Bilota Sain,80.03581,29.34271
0510000101402200,Khilpati,80.18223,29.35941
0510000101388000,Nigali Garh,80.07742,29.43042
0510000101384900,Adkhandi,80.06944,29.42045
0510000101372000,Khutaili,80.02969,29.41484
0510000101385000,Tari Gaon,80.0828,29.42487
0510000101392000,Chamoli,80.14377,29.42992
0510000101403000,Shiling,80.20044,29.42905
0510000101393000,Raikot Chak Abot Mount,80.12267,29.42479
0510000101391900,Maulani,80.15945,29.43186
0510000101392500,Mau,80.17901,29.42852
0510000101392600,Puniyal,80.18618,29.42769
0510000101402800,Nidil,80.23659,29.43231
0510000101392800,Pau,80.08772,29.41953
0510000101402900,Khai Kot Malla,80.21836,29.43154
0510000101396100,Chatala,80.13677,29.42213
0510000101392100,Chami,80.15532,29.42467
0510000101391800,Simola,80.16473,29.42621
0510000101392400,Kakari,80.17516,29.42214
0510000101372200,Sirmoli,80.05676,29.41297
0510000101396200,Lyumdhar,80.14788,29.4219
0510000101372300,Parghani,80.05174,29.40745
0510000101372600,Kanakot,80.01651,29.40634
0510000101392200,Lodu,80.16191,29.42106
0510000101393300,Patan Patani,80.10725,29.41676
0510000101393400,Khais Kande,80.09761,29.41445
0510000101372500,Bharoli,80.03087,29.40588
0510000101393500,Khawagarh,80.08617,29.40765
0510000101393100,Raikot Kunwar,80.12111,29.414
0510000101396400,Bastnauli,80.15658,29.41366
0510000101392300,Kheti,80.16802,29.41919
0510000101396300,Sirtoli,80.14129,29.4151
0510000101411300,Garhkot,80.04084,29.31054
0510000101418400,Lista,80.11677,29.31984
0510000101381000,Chaura Mehta,79.90728,29.27216
0510000101419000,Chowkni Bora,80.1228,29.29354
0510000101408600,Dungra Bora Chalsilkot,80.25847,29.2967
0510000101412300,Duniya,80.00843,29.28188
0510000101393200,Raikot Mahar,80.11026,29.41187
0510000101403500,Jindi Sorari,80.23289,29.41582
0510000101403200,Baskuni,80.20744,29.4175
0510000101372400,Khurtwah Rari (hareri),80.04541,29.39901
0510000101403100,Vivel,80.19599,29.41571
0510000101394500,Kal Chaura,80.10158,29.40638
0510000101403600,Jakh Jindi,80.21778,29.41698
0510000101403800,Maura,80.18428,29.41478
0510000101396500,Thanta,80.16674,29.41
0510000101373100,Sirtoli,80.0312,29.39797
0510000101397200,Mangoli,80.14042,29.40893
0510000101398300,Daurali,80.12974,29.39428
0510000101395200,Wood Chaura,80.06509,29.38962
0510000101398500,Kunda Patni,80.14519,29.39465
0510000101404200,Chama,80.21942,29.39978
0510000101374200,Basaut,80.011,29.37966
0510000101395100,Thuwamahara,80.07516,29.38896
0510000101418500,Kanalgaon,80.10805,29.32251
0510000101410200,Bhageena Bhandari,80.05603,29.31877
0510000101380300,Bhonkara,79.85672,29.28402
0510000101414900,Kulaithi Rasiyara,80.117,29.30726
0510000101411500,Punbey,80.05025,29.29864
0510000101415100,Palsau,80.08096,29.29842
0510000101423500,Satkula,80.13327,29.2691
0510000101424100,Boyal,80.19552,29.27901
0510000101404400,Simlack,80.26196,29.39132
0510000101373600,Goshani,80.03174,29.38347
0510000101371700,Ejatta Hungra,80.0012,29.39528
0510000101394600,Pharn Hill,80.11889,29.40525
0510000101373900,Mailta,79.97466,29.39309
0510000101372900,Haldu Khark,79.95623,29.3891
0510000101373800,Barmtora,79.9898,29.39165
0510000101403900,Pokhari,80.19102,29.40913
0510000101393600,Poli Dhek,80.07813,29.40005
0510000101393800,Kundi Mara,80.07242,29.39908
0510000101375800,Jarauli,79.92724,29.38165
0510000101376300,Jhudaili,79.94727,29.37828
0510000101376000,Pati,79.97206,29.38853
0510000101373700,Tyarshun,80.04742,29.38797
0510000101394400,Chaura Dhek,80.08684,29.39915
0510000101397000,Bateli,80.15632,29.40383
0510000101373500,Jankande,80.03747,29.39191
0510000101397100,Kotula,80.15024,29.40431
0510000101403700,Gajina,80.21356,29.40751
0510000101374000,Patharkot,80.00122,29.38493
0510000101397300,Badole,80.14091,29.40142
0510000101404000,Pulla,80.19772,29.40324
0510000101394800,Kaligaon,80.11953,29.39933
0510000101373400,Lari,80.02718,29.39023
0510000101394000,Mutyuraj,80.06812,29.39608
0510000101374100,Ghahtora,79.98549,29.3812
0510000101393900,Pandhari,80.0601,29.39335
0510000101394900,Koli Dhek,80.10032,29.39692
0510000101396700,Dhig Galla Nauliya,80.17976,29.40471
0510000101404300,Bhagauti,80.23832,29.40284
0510000101394300,Bandola Dhek,80.08398,29.39258
0510000101395000,Forti,80.09227,29.38686
0510000101373300,Dhanki,80.01775,29.38648
0510000101376100,Pamtola,79.96642,29.38465
0510000101376400,Goom,79.97445,29.3841
0510000101394200,Malla Dhek,80.07859,29.39415
0510000101394100,Rautali Maihara,80.07294,29.39305
0510000101396900,Nakot,80.16602,29.39801
0510000101404100,Dumdai,80.20483,29.39827
0510000101396800,Tamta Kande,80.18058,29.3989
0510000101397400,Surdaka,80.15958,29.39444
0510000101376200,Kimwari,79.96631,29.38016
0510000101395600,Jhalandev,80.07477,29.38507
0510000101398900,Chauri Bhat,80.11384,29.38663
0510000101398700,Khunda Malak,80.12255,29.38797
0510000101395300,Pardhiani Khet,80.06417,29.38597
0510000101401200,Khetsari,80.19291,29.39214
0510000101397500,Dheeng,80.17536,29.39231
0510000101398600,Koyati,80.13879,29.388
0510000101396000,Bangaon,80.10715,29.37648
0510000101398000,Kanedi,80.14939,29.38509
0510000101374400,Maragaon,80.00348,29.37136
0510000101374500,Kamlakh,79.9944,29.3694
0510000101404500,Jamarsawn,80.2391,29.39202
0510000101374300,Karwalgaon,80.01733,29.37384
0510000101376800,Lara,79.9767,29.36916
0510000101404600,Sagar Sela,80.22583,29.39246
0510000101404800,Raul,80.21319,29.39267
0510000101375600,Bayal Dunga,80.04168,29.37009
0510000101401300,Bilde,80.20194,29.39067
0510000101404700,Gurele,80.21983,29.39019
0510000101397900,Khatera Malla,80.15947,29.3825
0510000101399100,Koyati Gunth,80.13429,29.38247
0510000101397800,Kimtoli,80.16697,29.38346
0510000101399000,Bhumlai,80.12607,29.3791
0510000101397700,Gurauli,80.17406,29.387
0510000101377200,Barait,79.95095,29.35909
0510000101395900,Chiria Dunga,80.09245,29.36967
0510000101399500,Khuna Bora,80.11915,29.37188
0510000101377300,Bhumwari,79.93553,29.35594
0510000101377000,Rolmail,79.96037,29.36381
0510000101404900,Dhaun,80.21009,29.38583
0510000101401100,Sayur,80.18564,29.38404
0510000101401400,Tunkande,80.2007,29.38355
0510000101405300,Peed Bagga Bajgel,80.2173,29.37968
0510000101405400,Kakri,80.22871,29.38566
0510000101405500,Majpeepal,80.23811,29.38182
0510000101405600,Madlak Pandey,80.2459,29.38537
0510000101375000,Holi Piplati,79.97458,29.35766
0510000101405800,Sukha Baran,80.24824,29.37817
0510000101374900,Jhar Sirtoli,79.98149,29.36122
0510000101395800,Mayawati,80.08132,29.36533
0510000101377400,Reetha,79.91691,29.35127
0510000101377100,Kota,79.95897,29.36028
0510000101405700,Dungraleti,80.26671,29.37785
0510000101374600,Bajgaon,80.01278,29.36387
0510000101398100,Nasar Khera,80.15041,29.37554
0510000101375100,Bunga Birora,79.9896,29.35237
0510000101405000,Nakot Khetiya,80.20761,29.37516
0510000101405900,Sersarash,80.22666,29.37649
0510000101374800,Bhabar Malla,80.02104,29.36173
0510000101375300,Batula Gaon,80.0096,29.35742
0510000101401600,Bugga Bora,80.19348,29.37434
0510000101375500,Manar Talla,80.03159,29.35825
0510000101400900,Dungri,80.1756,29.37142
0510000101399600,Bali,80.10118,29.35857
0510000101377700,Choragaon,79.95792,29.34412
0510000101399800,Kheli Gaon,80.12942,29.36479
0510000101375200,Tapanipal,80.00044,29.34941
0510000101401700,Khul Kabar,80.18718,29.37229
0510000101400300,Chachri,80.15681,29.36553
0510000101379600,Ramak,79.89109,29.33776
0510000101375400,Gambhir Gaon,80.01571,29.35162
0510000101406000,Gurhmagal,80.2285,29.36796
0510000101400200,Kheti,80.14789,29.36417
0510000101407200,Pasam,80.26074,29.36333
0510000101407100,Sulla,80.24499,29.36083
0510000101400700,Mud Chamar,80.16836,29.36009
0510000101401800,Balana,80.1896,29.3691
0510000101400800,Rudmali,80.17479,29.36451
0510000101405200,Baram,80.20314,29.366
0510000101377600,Jhalpura,79.93352,29.34308
0510000101400100,Chelkot,80.14077,29.36167
0510000101399700,Majhera,80.11611,29.35538
0510000101405100,Patoli,80.19532,29.36509
0510000101377900,Dubar Kamlaikh,79.95912,29.34498
0510000101377500,Karauli,79.92225,29.34011
0510000101401900,Mal Dunga,80.18691,29.36579
0510000101408700,Haripur Urf Narsingh Danda,80.04263,29.35123
0510000101408800,Khark Bagar,80.05244,29.34951
0510000101409000,Sanyali Kedia,80.06854,29.35011
0510000101406200,Kotsari,80.2113,29.36181
0510000101379000,Nauliya Gaon,79.81272,29.32489
0510000101379200,Goldanda,79.83035,29.32515
0510000101399900,Kaflekh,80.12629,29.35397
0510000101406100,Binda Tiwari,80.19579,29.35769
0510000101406900,Pudil,80.22349,29.35447
0510000101402300,Pokhari Bora,80.17777,29.35327
0510000101402100,Dhingra,80.18913,29.35733
0510000101378100,Sakdena,79.95702,29.33556
0510000101409200,Khal Kedia,80.05878,29.34489
0510000101379700,Kawarali,79.89116,29.32392
0510000101410800,Ari Gureli,79.98249,29.33423
0510000101400000,Dhar Chaura,80.12455,29.34793
0510000101379500,Pokhari,79.87207,29.31527
0510000101409100,Digdai,80.06627,29.34248
0510000101378400,Mairoli,79.94673,29.32997
0510000101406300,Sirauri,80.21328,29.35308
0510000101406400,Chaudla,80.20574,29.3535
0510000101406500,Pilkhi Chamar,80.19878,29.35184
0510000101409300,Khark,80.05226,29.34222
0510000101402500,Basaiti,80.18427,29.34479
0510000101409800,Ladhon Dubra,80.02875,29.33414
0510000101402600,Phair,80.19251,29.33714
0510000101416600,Jayar,80.14178,29.34459
0510000101378000,Buskhola,79.95594,29.32733
0510000101407300,Asladi,80.26647,29.35091
0510000101402400,Pedsera,80.16886,29.34254
0510000101416500,Bardoli,80.12891,29.33856
0510000101378600,Takbalwari,79.96431,29.32579
0510000101410900,Bunga Khayali,79.97282,29.32184
0510000101410700,Basaan,79.9938,29.3271
0510000101409700,Sunari,80.05325,29.33498
0510000101378700,Balatari,79.95099,29.32085
0510000101413900,Punaithi,80.11657,29.34092
0510000101407500,Rausal,80.24387,29.3406
0510000101416700,Kanda,80.14765,29.33938
0510000101407600,Kamleri,80.23145,29.34002
0510000101379800,Bhag Lekh,79.892,29.31376
0510000101406800,Kulouli,80.21988,29.34102
0510000101411000,Dubchora,79.98358,29.32327
0510000101416900,Basauti Mafi,80.15285,29.33554
0510000101379400,Binwal Gaon,79.84815,29.30928
0510000101416000,Madli Talli,80.11424,29.33723
0510000101410400,Garhsari Gunth,80.02922,29.32363
0510000101410000,Khetar Ukhera,80.06287,29.3302
0510000101409900,Khetar Narial,80.05105,29.33033
0510000101416800,Kamaila,80.14209,29.33299
0510000101416100,Tyarkunda,80.11381,29.33362
0510000101416300,Majgaon,80.1109,29.33032
0510000101417100,Sauj Bisht,80.16757,29.32952
0510000101417000,Maun Pokhari,80.15997,29.32864
0510000101417200,Raw Kunwar,80.17611,29.32958
0510000101414000,Dhakna Badola,80.09494,29.32911
0510000101379900,Barshi,79.88906,29.30378
0510000101417300,Bhandar Bora,80.18518,29.33062
0510000101411900,Chaura Khayali,79.98038,29.30978
0510000101417900,Phugar Mafi,80.13012,29.32879
0510000101380000,Sirna,79.8719,29.30429
0510000101380200,Dharson,79.84467,29.29799
0510000101414200,Saidula Bora Chaura Khet,80.0826,29.32401
0510000101411200,Barpass,80.02398,29.31414
0510000101414100,Naad Bora,80.0909,29.32433
0510000101417800,Kathar Mafi,80.1403,29.32681
0510000101407700,Ungaon,80.21417,29.32504
0510000101417700,Chowki,80.14682,29.32414
0510000101380500,Chaura Pita,79.88905,29.28865
0510000101411800,Mairoli,80.00392,29.30038
0510000101380600,Gadura,79.91019,29.29899
0510000101418200,Silang Tak,80.12564,29.3234
0510000101417600,Paiti Mafi,80.1528,29.32451
0510000101414300,Pawait,80.08892,29.31806
0510000101414400,Nadhan,80.06757,29.30494
0510000101380100,Dabri,79.86303,29.2942
0510000101418100,Chaura Dumkhuri,80.13308,29.32181
0510000101407800,Lomini,80.23827,29.32795
0510000101414500,Chaura Sethi,80.08465,29.31547
0510000101414600,Khark Karki,80.10178,29.31698
0510000101418000,Simalta,80.1397,29.32092
0510000101411400,Suyal Khark,80.05469,29.30838
0510000101419400,Giri Punaitha,80.19208,29.31942
0510000101378900,Kharhi,79.94216,29.30327
0510000101418300,Nagar Gaon,80.12438,29.31893
0510000101380700,Bhingrara,79.9241,29.29415
0510000101417400,Bakunda,80.1831,29.3193
0510000101412000,Birgul,79.96142,29.29445
0510000101419200,Laamkaniya,80.13452,29.31141
0510000101408000,Kayal,80.26136,29.32076
0510000101408100,Maduwa,80.27543,29.31926
0510000101419300,Bugga Chowkni,80.19556,29.31158
0510000101411700,Pataal,80.02675,29.30343
0510000101417500,Kathnauli,80.15881,29.31433
0510000101418600,Shaktipur,80.11416,29.31346
0510000101407900,Tunda,80.23886,29.31811
0510000101414700,Dungra Saithi,80.12492,29.31479
0510000101415000,Jup Patua,80.09789,29.31027
0510000101412400,Okhal Dugga,80.01536,29.29473
0510000101380800,Chalthiya,79.90434,29.2902
0510000101414800,Danda Bisht,80.12283,29.31096
0510000101418700,Kaflang,80.10641,29.30863
0510000101408300,Matiyali,80.28839,29.31842
0510000101411600,Sipty,80.03654,29.30039
0510000101419100,Dudh Pokhara,80.13119,29.30069
0510000101415200,Bajrikot,80.09816,29.29981
0510000101380900,Madyoli,79.91043,29.2821
0510000101423800,Neerh,80.21436,29.29942
0510000101408400,Dunga Bora,80.26221,29.31064
0510000101418800,Rakri Phular,80.10896,29.29397
0510000101416200,Bilhairi,80.15798,29.30349
0510000101412500,Saidark,80.02465,29.28959
0510000101418900,Chowkni Pandey,80.11898,29.30104
0510000101412600,Simpar,80.04106,29.29161
0510000101380400,Parawa,79.86207,29.27501
0510000101426500,Naag,80.29762,29.30365
0510000101426400,Tamli,80.27754,29.29197
0510000101412900,Koyati,80.02803,29.28409
0510000101415300,Chora Pani,80.11538,29.2852
0510000101415400,Mudiyani,80.09648,29.28573
0510000101415500,Jaigaon Jatoli,80.07862,29.28134
0510000101415600,Amora,80.06514,29.28608
0510000101412200,Goli Sanura,79.98715,29.27354
0510000101412800,Mataila,80.03709,29.2778
0510000101415700,Nad Kuli,80.0537,29.27678
0510000101381100,Kulyal Gaon,79.89197,29.26023
0510000101426600,Bachkot,80.30309,29.29323
0510000101423900,Ramaila,80.23591,29.28756
0510000101413000,Aam Karia,80.02157,29.27357
0510000101413100,Mirtoli,80.00782,29.27425
0510000101415800,Moradi,80.06517,29.27211
0510000101425100,Bhul Gaon,80.24737,29.27607
0510000101424000,Gor Kholi,80.21407,29.27884
0510000101413200,Nadola,80.00354,29.26846
0510000101419600,Lafra,80.04125,29.2664
0510000101426800,Kaari,80.2661,29.27745
0510000101419900,Bastiya Goonth,80.10608,29.26596
0510000101426700,Popal,80.29574,29.27765
0510000101419800,Padunga,80.08635,29.26967
0510000101419500,Bastiya,80.01453,29.26075
0510000101413300,Bhagina Khet,80.02848,29.26482
0510000101381300,Pinana,79.94912,29.24222
0510000101415900,Dugra,80.05921,29.26069
0510000101425000,Dhula Kot,80.22953,29.27584
0510000101423700,Kanyura,80.1529,29.27252
0510000101424300,Amgounth,80.15926,29.26879
0510000101424200,Kafalta Talla,80.17455,29.27229
0510000101413400,Bibdrik,80.03351,29.25905
0510000101424800,Raisang,80.19482,29.27251
0510000101424400,Pali,80.14767,29.26552
0510000101419700,Nayadi,80.03858,29.25691
0510000101420200,Sayali,80.11879,29.257
0510000101424900,Khaar,80.20361,29.26877
0510000101420600,Lara Bora,80.05367,29.25222
0510000101424700,Kafalta Malla,80.1759,29.26588
0510000101426900,Gayal,80.26806,29.26757
0510000101425200,Haram,80.22961,29.26554
0510000101425300,Lawarko,80.21388,29.26278
0510000101425500,Dubar Jainal,80.19367,29.26605
0510000101427000,Rayal,80.29284,29.26108
0510000101420800,Jamrari,80.02105,29.24771
0510000101420700,Baira,80.03688,29.25085
0510000101427100,Simiyauri,80.26806,29.26074
0510000101424500,Salli,80.13273,29.25671
0510000101425600,Gurna Goonth,80.17407,29.25891
0510000101425400,Manch,80.19629,29.25832
0510000101421100,Kawarsing,80.04656,29.24418
0510000101421000,Dhurchum,80.034,29.24416
0510000101420900,Gurjula,80.08939,29.25169
0510000101420500,Majhera,80.08135,29.24775
0510000101381400,Machiya Magori,79.91848,29.22959
0510000101421200,Badauli,80.05793,29.2442
0510000101420400,Dhownrol,80.09895,29.24741
0510000101427200,Ninori,80.26359,29.25254
0510000101425700,Ruiya,80.15299,29.25089
0510000101420300,Pather Maun,80.11706,29.24429
0510000101425800,Kukrauni,80.13487,29.24576
0510000101427800,Hiyali,80.2496,29.23639
0510000101422800,Bhanauli,80.03005,29.21328
0510000101430800,Bamanjol,80.09434,29.16783
0510000101432000,Sayala,80.14031,29.16726
0502000100077000,Bhangyul,79.64267,30.5151
0502000300103400,Salna,79.18018,30.39341
0502000200084800,Kunjpothbhi,79.36091,30.40605
0502000200094300,Kandae,79.37859,30.2995
0510000101387700,Kailari,80.10423,29.45742
0510000101372700,Gharait (ghanail),80.00219,29.40788
0510000101392700,Bantari,80.06876,29.40777
0510000101371800,Patli,79.95928,29.39787
0510000101403300,Chamola,80.2176,29.42393
0510000101373000,Dhamoli,80.01446,29.39641
0510000101368200,Kumaiya Guth,79.96703,29.28038
0510000101367900,Anarpa,80.00139,29.26953
,Forest,80.1127,28.99577
0510000101422300,Dayoli,80.02106,29.23515
0510000101427300,Aamni,80.29112,29.24835
0510000101426000,Gawani,80.17755,29.24898
0510000101421400,Suwala,80.06769,29.23811
0510000101422500,Waila,79.96111,29.2186
0510000101428000,Bhandar Manar,80.20036,29.23397
0510000101422200,Reetha,80.03607,29.22755
0510000101381500,Sal,79.93302,29.21802
0510000101421600,Nayal,80.10455,29.23579
0510000101422100,Hiula,80.05742,29.22721
0510000101425900,Aam Khola,80.15244,29.24333
0510000101427400,Tarkuli,80.28632,29.23976
0510000101427600,Riyansi Bamangoan,80.26816,29.23427
0510000101427700,Barkum,80.25859,29.23469
0510000101428100,Sorai,80.19025,29.23008
0510000101422400,Pachnai,79.99325,29.22632
0510000101426100,Khara Giri,80.16904,29.23191
0510000101428200,Hartola,80.18036,29.22635
0510000101426200,Saytola,80.14567,29.23102
0510000101428600,Amora,80.28381,29.22164
0510000101422600,Khatoli Talli,79.99479,29.21689
0510000101421700,Amaun,80.11751,29.22254
0510000101421900,Bajaun,80.09266,29.21621
0510000101381600,Tanda Talla,79.9405,29.20436
0510000101422000,Kot Amori,80.07224,29.21367
0510000101422700,Khatoli Malli,79.98407,29.2018
0510000101426300,Matkanda Sargaon,80.14223,29.21854
0510000101381700,Tanda Malla,79.93551,29.19644
0510000101428800,Bailgara,80.26625,29.21185
0510000101428400,Akeri,80.15739,29.21358
0510000101423300,Bagairi,80.11538,29.2062
0510000101428300,Bakora,80.16592,29.21743
0510000101423000,Chatkot,80.065,29.19712
0510000101423200,Diyvri,80.0953,29.20335
0510000101422900,Dudhori,80.03054,29.19581
0510000101429700,Bharias,80.14873,29.20917
0510000101393700,Bunga Mahara,80.06276,29.39946
0510000101373200,Bagliwala,80.01839,29.3947
0510000101368600,Devidhura(dechmar),79.92555,29.32831
0510000101368900,Pakhauti,80.12244,29.06724
0510000101368700,Valik,80.09922,29.06316
0510000101368800,Kanwar,80.10932,29.0652
0510000101395700,Khat Khumat,80.07147,29.37004
0510000101374700,Budarkarya,80.02567,29.36971
0510000101376900,Roodauli,79.96372,29.3667
0510000101408900,Sanyali Lagga Khunari,80.06028,29.35238
0510000101402000,Machbalan,80.18511,29.36242
0510000101378300,Maun,79.93491,29.3381
0510000101378200,Sirlot,79.94797,29.33708
0510000101378500,Sarkot,79.96799,29.33411
0510000101409500,Sanya Phalya,80.05242,29.33864
0510000101409600,Chaudhary Ka Jula,80.06502,29.33623
0510000101411100,Chanchalpur,80.00008,29.31885
0510000101410300,Nayal,80.04613,29.3233
0510000101410100,Ratan Kaniya,80.05929,29.32406
0510000101408200,Taliya Nayabad,80.2864,29.32972
0510000101408500,Chauri,80.23854,29.30386
0510000101412700,Salkanda Simar,80.05166,29.28951
0510000101420000,Dhyan Bhandar,80.08092,29.2562
0510000101424600,Dooni,80.15091,29.25819
0510000101430700,Gangseer,80.13209,29.17989
0510000101430500,Kailigunth Shri Poorangiri,80.17849,29.17924
0510000101421500,Quarala,80.0798,29.23264
,Bhingrad Range,79.96648,29.40564
,Forest,79.91932,29.28854
,Forest,80.1323,29.31846
0510000101423100,Dola,80.08483,29.19478
0510000101428500,Mosta,80.1847,29.20879
0510000101381800,Kuknai,79.95003,29.18205
0510000101428900,Sukni,79.99145,29.17862
0510000101423400,Kanda,80.12102,29.19549
0510000101429600,Danda Lagga Pot,80.14409,29.20098
0510000101429000,Bakoria,80.01872,29.17606
0510000101382300,Bungra Dungra Pipal,79.90293,29.15599
0510000101429900,Kot Kendri,80.18791,29.19368
0510000101429100,Naula Pani,80.03949,29.17699
0510000101382100,Dadaloha Julla,79.9279,29.16245
0510000101429300,Silaar,80.09363,29.1805
0510000101430000,Poth,80.20117,29.19106
0510000101429200,Jhala Kudi,80.0629,29.17726
0510000101429500,Khark Lizer,80.14301,29.19107
0510000101382000,Dadamalla,79.95405,29.16447
0510000101429400,Badali,80.11762,29.18134
0510000101430300,Chuka,80.25201,29.18216
0510000101430600,Kalsuniya,80.14718,29.18086
0510000101430400,Khairi Gaon,80.23516,29.18175
0510000101431200,Buram,80.00744,29.15046
0510000101431000,Bayala,80.05346,29.1662
0510000101431100,Taliya Baj,80.03944,29.16376
0510000101430900,Chaura Kot,80.07025,29.16642
0510000101431900,Kanda,80.1113,29.16271
0510000101432400,Kailari Gunth,80.20869,29.16969
0510000101431400,Mathiya Baj,80.04131,29.1507
0510000101431500,Dhura,80.05479,29.15949
0510000101431600,Jaul,80.0795,29.15947
0510000101431700,Shukhi Dhang,80.07947,29.15094
0510000101432100,Nigali,80.12575,29.15435
0510000101367200,Jakhola,79.95265,29.38289
0510000101367300,Kotna,80.08864,29.20383
0510000101367400,Amauli,80.07657,29.2127
0510000101367600,Dungra Kot,80.00046,29.30663
0510000101367500,Gegi Bashan,80.03329,29.24982
0510000101367700,Kanikot,80.00854,29.29632
0510000101367800,Kapherti,80.05505,29.22106
0510000101368100,Timla Guth,79.96098,29.29958
0510000101368400,Bans Balwari,80.07857,29.14382
0510000101368000,Baman Chapar,79.96716,29.30212
0510000101368500,Sagaun,80.00646,29.25065
0510000101369000,Dhraug,80.06047,29.13964
0510000101369100,Jamantak,80.10415,29.05467
0510000101369200,Ghigharakot,80.02712,29.17373
0510000101369300,Bhaisark,80.00035,29.19003
0510000101369400,Bairakh,80.08611,29.01344
0510000101369500,Batuliya,80.02277,29.17607
0510000101369600,Rikholi,79.89744,29.33138
0510000101369800,Parsh,80.015,29.12231
0510000101369700,Basanjoga,79.98983,29.18652
0510000101370100,Sityoli,80.04265,29.21143
0510000101369900,Nayalkot,80.01205,29.23073
0510000101370000,Panoli,79.99052,29.39569
0510000101370200,Simalkhet,80.018,29.35881
0510000101370300,Chalniya,80.01804,29.35141
0510000101370400,Kajeena,80.00173,29.37916
0510000101370500,Chaura Sown,79.991,29.36554
0510000101370600,Mulakot,80.00105,29.27947
,Forest,80.11791,29.10413
0510000101429800,Loda,80.16837,29.19521
0510000101430200,Kamayun,80.23827,29.19126
0510000101430100,Kharayat,80.21626,29.18567
0510000101432600,Taal Gunth,80.24603,29.16368
0510000101432300,Sanmura Gunth,80.17171,29.16355
,Sharda Range,79.99446,29.10101
,Forest,80.05483,29.15229
,Forest,80.11875,29.11914
,Forest,80.12009,29.14402
,BANBASA,80.08324,28.96919
,TANAKPUR,80.12239,29.07959
,CHAMPAWAT,80.10007,29.32659
,LOHAGHAT,80.11019,29.39314
,Lohaghat Range,80.21736,29.25916
0510000101403400,Sankafal,80.23777,29.42573
,Forest,80.01671,29.16751
0502000100070000,Joshimath,79.5007,30.76387
0502000100078400,Niti,79.8469,30.78921
0502000100078300,Gamchhali,79.81776,30.77396
0502000100078600,Gurguti,79.87599,30.77078
0502000100078200,Vampa,79.81261,30.75388
0502000100079100,Pharkiyagaon,79.77581,30.72567
0502000100070100,Chamoli,79.41349,30.67736
0502000100078700,Mahargaon,79.87801,30.73628
0502000100079000,Rewal Chak Kurkuti,79.83733,30.72452
0502000100070300,Aruripairi,79.52517,30.6729
0502000100078800,Malati,79.89687,30.69921
0502000100070400,Bhyundar,79.57516,30.67813
0502000100079200,Kosha,79.79817,30.68731
0502000100078900,Kailashpur,79.86478,30.7113
0502000100070200,N.a.,79.44149,30.61512
0502000100070600,Pail Chak Bhyundar,79.57165,30.63186
0502000100070500,Pandukeshwar,79.53808,30.64181
,Water Body,79.74442,30.5654
0502000100071700,Gaunkh Laga Sailang,79.53707,30.55067
0502000200080100,Ansuya,79.27927,30.47872
0502000100072800,Pokhani Urf Pokhari,79.42889,30.47616
0502000300102800,Shrigadh,79.18344,30.41772
0502000200083900,Syanachackkurau,79.35134,30.42375
0502000300102500,Kujni,79.20602,30.41553
0502000200081700,Bardwara,79.27229,30.4161
0502000200081600,Nagartangsa,79.28567,30.41903
0502000200083100,Hat,79.41072,30.42407
0502000300108000,Satur,79.2099,30.32654
0502000300110600,Udaipur,79.15314,30.32452
0502000300110900,Sinau Talla Malla,79.14333,30.32376
0502000200091700,Mason,79.28427,30.32593
0502000300115700,Rikhwari,79.22594,30.29371
0502000400128300,Chatigyala,79.31034,30.29683
0502000200098000,Boora,79.54257,30.29686
0502000400129400,Pajyana,79.34864,30.28712
0502000300113900,Sugi,79.11498,30.28018
0502000400133500,Thagyala,79.30931,30.22728
0502000400131300,Bangari,79.24717,30.22823
0502000400136900,Kolson,79.27715,30.19466
0502000400135300,Bhatoli Top,79.20108,30.19232
0502000100070700,Toli Naga Chaien,79.53269,30.60571
0502000100074600,Bhalgaon,79.7136,30.58413
0502000100070900,Urgam,79.40189,30.55418
0502000100079600,Kaga Laga Dronagiri,79.8204,30.61814
0502000100071000,Bharki Chak Urgam,79.44754,30.562
0502000100079800,Dronagiri,79.8578,30.59936
0502000100070800,Chaien,79.53567,30.57392
0502000100075400,Aira,79.60799,30.55101
0502000100075200,Suki,79.65977,30.55403
0502000100074700,Longsegadi,79.80047,30.57977
0502000100071100,Bheta Chak Urgam,79.49739,30.54937
0502000100079500,Lamtoli,79.80807,30.60293
