State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude,Location OF GP,Phase,population
ANDHRA PRADESH,28,Nalgonda,539,NALGONDA,5350,G.K.ANNARAM,NG2089,17.05433,79.276,G.K.ANNARAM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,NAMPALLY,5351,CHITTEMPAD,NG2046,16.88328,78.95579,CHITTEMPAD,9,12,
ANDHRA PRADESH,28,Nalgonda,539,NARAYANAPUR,5352,CHIMIRYALA,NG2091,17.16287,78.87855,CHIMIRYALA,9,12,
ANDHRA PRADESH,28,Nalgonda,539,NIDAMANOOR,5355,BAKKAMANTULAPAD,NG2248,16.79515,79.43385,BAKKAMANTULAPAD,9,12,
ANDHRA PRADESH,28,Nalgonda,539,NIDAMANOOR,5355,DHARMAPURAM,NG2205,16.93887,79.39243,DHARMAPURAM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,NIDAMANOOR,5355,MEGYA THANDA,NG2064,16.7719,79.47218,MEGYA THANDA,9,12,
ANDHRA PRADESH,28,Nalgonda,539,NUTHANKAL 
,5356

,CHANDUPATLA,NG2081,17.42023,79.70435,CHANDUPATLA,9,12,
ANDHRA PRADESH,28,Nalgonda,539,NUTHANKAL 
,5356

,MAMILLA MADAVA,WL2195,17.41516667,79.82280556,MAMILLA MADAVA,9,12,
ANDHRA PRADESH,28,Nalgonda,539,PEDDA  ADISERLA  PALLY,5357,ANGADIPETA X ROAD,NG2063,16.71454,79.08647,ANGADIPETA X ROAD,9,12,
ANDHRA PRADESH,28,Nalgonda,539,PEDDA  ADISERLA  PALLY,5357,MEDARAM,NG2233,16.66065,79.16115,MEDARAM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,PEDDAVURA
,5358
,CHINTALAPALEM,NG2104,16.58584,79.32346,CHINTALAPALEM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,PEDDAVURA
,5358
,NELLIKAL,NG5024,16.62514,79.29195,NELLIKAL,9,12,
ANDHRA PRADESH,28,Nalgonda,539,PEDDAVURA
,5358
,NELLIKAL,NG2018,16.60212,79.30236,NELLIKAL,9,12,
ANDHRA PRADESH,28,Nalgonda,539,PEDDAVURA
,5358
,PARVEDULA,NG2050,16.72793,79.20422,PARVEDULA,9,12,
ANDHRA PRADESH,28,Nalgonda,539,PENPAHAD
,5359
,ANANTHARAM,NG2051,17.02559,79.68421,ANANTHARAM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,POCHAMPALLY
,5360
,DESHMUKHI,RR2001,17.314722,78.680278,DESHMUKHI,9,12,
ANDHRA PRADESH,28,Nalgonda,539,RAJAPET,5361,BONDUGULA,WL2261,17.8175,78.9601,BONDUGULA,9,12,
ANDHRA PRADESH,28,Nalgonda,539,RAMANNAPETA,5362,THUMMALA GUDEM,NG2100,17.38198,79.01752,THUMMALA GUDEM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,THIPPARTHI,5365,CHERUVUPALLY,NG2056,17.01839,79.41265,CHERUVUPALLY,9,12,
ANDHRA PRADESH,28,Nalgonda,539,THIPPARTHI,5365,CHERUVUPALLY,NG2214,16.97476,79.45886,CHERUVUPALLY,9,12,
ANDHRA PRADESH,28,Nalgonda,539,THIRUMALAGIRI,5366,BANDLA PALLY,NG2250,17.49547,79.51507,BANDLA PALLY,9,12,
ANDHRA PRADESH,28,Nalgonda,539,THIRUMALAGIRI,5366,GUNDEPURI,NG2201,17.48716,79.58377,GUNDEPURI,9,12,
ANDHRA PRADESH,28,Nalgonda,539,THIRUMALAGIRI,5366,MAMIDALA,WL2031,17.5282,79.5128,MAMIDALA,9,12,
ANDHRA PRADESH,28,Nalgonda,539,THIRUMALAGIRI,5366,MAMIDALA,WL2203,17.5496,79.5782,MAMIDALA,9,12,
ANDHRA PRADESH,28,Nalgonda,539,THUNGATHURTHI,5368,ANNARAM,NG2023,17.41627,79.58451,ANNARAM,9,12,
ANDHRA PRADESH,28,Nalgonda,539,THUNGATHURTHI,5368,GOTTIPARTHY,WL2070,17.5155,79.6415,GOTTIPARTHY,9,12,
